PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,Class,Class_Label
3.2622906376094734,-0.37798971815931803,2.3877660744097327,-0.3815061734222011,1.8586244632629478,0.8202933143242144,0.34877982361961724,0.298814886312965,-2.30692859080932,-0.6444657191002993,-0.6215714174402536,0.32488222142641077,2.0144534380667203,1.2056113427678985,1.3340713772791877,1.2678487723297822,-1.2286750180627746,0.24543501239752674,-0.7356182612173822,1.4899818745059163,-0.78131227463401,0.8076132369461403,-0.900401355061363,0.8676073596099124,-1.328058641493763,-0.9179574475405846,-0.1733856375937335,-0.19597159088179075,0.8804540977014634,-0.06905416314513556,-0.8880166542266794,-0.2902680324067971,0.4303639676850314,-0.6700539441736145,0.11152520219926586,0.04822127604985637,-1.3078848525423106,-0.13429584760559818,0.6094762736107135,0.975569495116899,-0.944703811728249,-0.5013631478567889,0.19021060466308876,-0.2424180204048574,-0.7161117335342277,0.18931700924627273,R,Rock
-1.2979040904881565,-0.7758175360665077,1.0524631423964292,-1.2246403043078922,1.7447335158602781,-0.5750821448936805,-0.46199705319329537,-0.2842966375740263,0.42658058056008574,3.6453567090140155,-0.030409339227370245,1.231187493878584,0.44045206109435153,1.8305187199693695,1.5759444004887582,-0.9569677469857657,0.7266562052996431,-0.1330932583481202,1.1060991727778349,2.110618694641018,-0.10284313330915155,0.9172460349041114,0.2537775428583573,-0.5297163526146703,1.6878062533602962,-0.38536855527760927,0.6159663629753418,0.3206448715703754,0.9513819354161986,0.7574693187624606,-0.8287866567459006,-0.624790808744164,1.3471814107345095,-0.6243955911555518,-1.7564221870849714,1.5824993025513072,-0.8062290299722805,-0.2851807081400467,-0.2945886716498051,-1.7169484297448223,0.08356498282670813,1.0396270925789128,-0.5787012078006935,-0.10751431211674288,0.10368719895361536,0.3571859024902704,R,Rock
-0.6075223505743249,0.9739234044832629,-1.8344817381324063,-1.7572433565295646,-1.2503366960044773,1.988377292083911,-0.6960645256034242,-0.29358485106318016,-1.5446413552943228,1.0146052670573107,0.7885678152553837,-1.9386351793265653,0.5697657121168664,0.9716848054829573,-0.5785429802535665,1.8267255409426357,1.2073371493686056,0.09394899160487216,-0.4329971432482816,0.08779307731442156,-2.0572120330326253,0.02563747817016483,-0.6157408633889826,0.6942197141093913,0.5833830663241416,-0.5439515421531844,0.10244518450710889,-0.4840992482233044,1.241848505669115,0.6874606099257511,0.14766708115567792,1.0435339928721425,-0.8116243495199804,0.5548696765386621,0.7764485300114775,-0.06415550178832446,1.6701448399140506,-0.2794945687122583,-0.9027257050880634,0.8760555858660537,0.6767962725047466,-0.4166162747251857,0.19854579486544666,-0.32578729098162973,-0.01550081848458242,-0.22967459757134973,M,Mine
0.060370567914424376,-1.2294376882464666,0.4140122236071529,-0.5163639097566444,-0.8921150193592109,-0.5595321846177532,2.462314108773477,0.24980873924218358,-0.8009740125446637,1.9148283639109607,1.8896482987883871,0.35022294656093617,0.9386137378402845,-1.4951126039001013,-2.0047708213877304,-2.0096287585019597,1.0824544268419463,0.18829106037863755,-0.12723629685945365,0.6532491085986517,0.7627956545727407,0.761127212376692,1.5917728255919896,0.8025440929097039,-1.241581707422905,-0.47952741749580147,0.40292690892701377,-0.1974117310607031,0.5625528488139502,-0.9948417419964021,-1.5321450062936848,0.814879461194638,-0.7482335897496305,0.9099020182961882,-0.13202386637273736,-0.15424016459760578,-0.15737278688331954,0.3722220373737623,-1.3006547068240313,-0.51405719474513,-0.37451671540849585,1.3448912385454734,0.18886937884284977,-0.7201980910532829,-0.2345831781164826,-0.012026692182395294,R,Rock
0.5552183716244994,-0.13511926089534107,-0.3911668796031943,1.1098996273567046,-1.0680349105058493,0.2865450268049264,-2.3535107746183836,2.5692280778378844,0.9181086728143394,-0.5312315725994594,0.018280963007186492,-1.978586518952138,-0.45198619323962674,-2.237676049860199,-0.6573784096116843,1.37540502266054,-1.3009323127418975,-1.951305824427095,0.859687921059746,0.5202365489769674,0.5503500367357661,-0.45893911684538924,1.7196950960970925,2.21525039190914,-0.8411034849934926,-1.7309081972732554,0.1701359427532058,-1.1163015543841737,0.5437592822903535,-0.5355507050971956,1.096050104688579,-0.24075773070193945,0.3970287714591233,0.8811064921336353,-1.0219581830878965,0.023504584827783125,-0.42507884557331954,-1.4163972595821634,-0.450145792824426,1.0655780961629668,-1.2694178034114942,0.7927954689414424,0.3078528805027457,0.44748873375373793,0.8838808673575813,-0.007492471510377929,R,Rock
0.6952720268643965,-0.2052118609293524,-1.3096799857351658,-0.2654364310890337,1.5602510678442356,0.6332244847432537,0.2955494109446966,0.12192250876261318,1.806386387110574,-1.2124055082944765,-0.37250596018515747,0.2725872759118205,-0.1843380123191209,-0.11082021168084848,0.46736988351789077,0.8098112031264577,-2.304091528312417,-0.7379987654690451,-0.791663027935504,0.22660557430289294,-0.4050083129220043,0.8250392283207187,0.4413800841768568,-1.5992095741459604,-0.3908877260558248,1.1267593182533324,1.866424594590558,0.3559997401026059,3.235143451969468,-0.12181225703716218,0.20605660875971554,1.3000761749522831,0.5545889001698757,-0.7048346825363488,0.11408936667892823,-1.442908648217866,-0.11234785063885909,0.9788711254382535,-0.4549852779571158,-0.38329322785982206,0.07233424544487459,-0.6047474971769521,-1.0246077492141776,-0.24290994277491365,1.4927352267556584,0.6271768905653664,R,Rock
-2.1549748144673013,3.0341713262729932,-0.10491953787196605,1.803806876139183,1.3687650973306411,-0.5160102989512305,1.6133201588920427,0.7430341664052784,-1.430122319699055,1.1169467691693815,0.38342580408442045,-0.682695520690881,-0.5739838582732364,-1.011019852508657,0.6868763209500816,0.5098265914039677,-0.21771116167950572,-0.14883208840723075,0.1578527008814247,-1.597581922441205,-0.45363308645648626,2.260283728694133,-0.68969498668626,-1.4814766943806696,0.37299822723689524,-0.7815711490367035,-0.9346463910982563,0.6786261527142107,-0.2568861582248004,0.6688003574717832,-0.5615791924121761,-0.9952669205841516,0.8108252765931186,-0.08678570331184217,-1.7466997058898552,1.0058791883832696,0.6629572276380972,0.8776591669002182,0.556188574855687,-0.4103275118934139,-0.10172523611052657,-0.19874724865269186,-0.9655697508867079,-0.10435801935876567,-0.6117204310948872,0.4654413444263056,M,Mine
0.6728887890751372,1.3981384640555554,0.7065140373512028,-2.2680848155105218,-0.5247110706894751,0.5802430274522796,-0.9527430868140625,-1.6057361897311757,-1.8140289364273618,0.5754716030145377,0.41633465282751525,-1.4729907717050916,1.3249744320122374,0.4214521657212737,-1.0640396038281486,-1.3264623508636797,1.822303113285416,1.1685599866187157,0.12184406173705069,-0.5056063133554638,-0.8940237148109819,-0.12071473300082092,0.09758093314096954,-0.6480181363726438,0.8547130563437297,0.3920016756722423,1.4498138986780729,-0.6998610951499123,1.8606598161007288,0.762978723762074,0.3833439786888246,-0.3478768760251224,1.107580745200197,0.4474516326876149,1.169711988420621,0.34061169456615425,0.8162576268436251,1.9586486253493711,-0.6418588130850124,0.6745033121549336,-0.8493233178534799,-0.011016084024276366,-0.9753234357389832,-1.7142597130000057,1.1161644419624661,1.7125137652476763,M,Mine
-1.5097604594883551,-0.940564800389217,1.8664951747117442,-1.278158807222149,2.1541462210554165,-0.91395110020773,0.44360084657427096,1.5149183809220814,1.7223680844817788,-1.293965434815715,1.0142292828771249,-1.6038325393013209,-0.6196094332070708,0.5730550799934967,0.4949591496742714,-1.559600479158426,1.3314893073902574,2.0380087515802003,-0.29300270595051386,-0.4662284509928246,-0.9501830501375964,0.3546496281204442,0.5029087627434894,-0.3407389512079341,-0.03122513239374217,0.9721430410761085,0.26179715828235467,-2.101894314138823,-2.8183199787159947,0.05760090085553074,0.33162760876878583,0.5445186259517935,1.3854078128728793,-0.21061477403532913,1.0010850315894166,0.02627024701995194,-1.380690653894913,0.2672361277029705,-1.0346756890649575,0.802295395219008,0.22797173970019993,0.790930383973392,-0.18728863848241786,0.5844194585785863,-0.4261322829477111,-0.6469640081940141,R,Rock
1.8513651309550698,2.1147810456485807,0.4567391036689766,2.289489370084687,1.7982280038166172,0.4569759725743329,0.7386938103623586,1.389853415071717,-0.5069980769619186,1.303171511465408,-0.3243353145263002,1.327473323936361,-1.0027105138102166,-1.1792854284421892,-1.2239351996573529,-0.7713602865679687,0.08093587372420853,2.1216704854537127,3.113255199262123,-0.6368982954546635,-0.8303292824417958,0.8028258910813906,-2.0474264361885983,-1.2713381869095421,1.0754674411989593,1.1121816135609834,0.06241454354736683,0.8644193974454445,0.55078816950032,0.5723038464964412,-1.075442503789632,0.03214497517706544,-1.0875383135192833,-1.559010315053283,0.12853629383089943,1.0377410896496637,0.08412261230324079,0.08351398195726262,0.7727366149864128,0.15216897224994974,1.0313162441726857,0.39630193404463715,-0.39716707899302145,-0.5767423771039726,-1.0138312379616794,0.36985045270607647,R,Rock
